Exercício: 2015;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;Despesas (Exceto Intraorçamentárias);siconfi-cor_TotalDespesas;36080868,63
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;1383023,96
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;1383023,96
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;5532160,49
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;5532160,49
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;648810
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;648810
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;1629671,98
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;08.241 - Assistência ao Idoso;siconfi-cor_TotalDespesas;8400
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;389095,95
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;08.999 - Demais Subfunções Assistência Social;siconfi-cor_TotalDespesas;1232176,03
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;09 - Previdência Social;siconfi-cor_TotalDespesas;208405,37
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;208405,37
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;5069559,4
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;1709561,86
Prefeitura Municipal de Beruri - AM;1300631;AM;17755;Despesas Empenhadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;89789,53
