Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;142896558,5
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;128047796,7
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;88291750,19
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;85615068,82
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;2058277,86
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;1072527,56
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;27450867,36
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar;siconfi-cor_DO3.1.90.05.00.00;160587,01
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;49771278,83
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;3508336,34
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;3503417,82
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;4918,52
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;62118,26
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;1528414,26
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;2661,34
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;2676681,37
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;2676681,37
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.91.13.03 - Contribuição Patronal para o RPPS - Intraorçamentária;siconfi-cor_DI3.1.91.13.03.00;2593578,29
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;83103,08
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;39756046,48
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;39756046,48
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;281090
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;20263126,16
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;70106,5
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;125460
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;1854693,82
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;1777818,74
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;12565022,56
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;1001020,18
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;241900
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;371241
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;1136553,72
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;68013,8
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;14848761,78
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;13349168,99
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;13349168,99
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;10582502,74
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.90.51.91 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;10582502,74
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;2763366,25
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.4.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO4.4.90.92.00.00;3300
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;1499592,79
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;1499592,79
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;Despesas Empenhadas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;1499592,79
