Exercício: 2018;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;43476433,33
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;1667117,85
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;1667117,85
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;7136345,99
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;5914158,83
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;945660,69
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;131994,47
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;144532
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;367050
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;367050
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;1536909,02
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;181449
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;1355460,02
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;10692253,43
Prefeitura Municipal de Anori - AM;1300102;AM;19749;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;8453515,34
