Exercício: 2020;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;96939718,01
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;2382982,54
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;2382982,54
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;8630009,39
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;8630009,39
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;3568134,58
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;06.181 - Policiamento;siconfi-cor_TotalDespesas;3568134,58
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;2201646,67
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;1583889,08
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;617757,59
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;30093343,45
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;13369976,31
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;8078321,33
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;216428,13
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;1127449,01
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;7301168,67
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;32463474,2
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;30424600,73
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;280177,09
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;1758696,38
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;53824,57
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;53824,57
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;12477536,44
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;12477536,44
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;16 - Habitação;siconfi-cor_TotalDespesas;180488,94
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;16.482 - Habitação Urbana;siconfi-cor_TotalDespesas;180488,94
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;17 - Saneamento;siconfi-cor_TotalDespesas;931227,27
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;931227,27
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;1006407,28
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;1006407,28
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;21 - Organização Agrária;siconfi-cor_TotalDespesas;209985,89
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;21.631 - Reforma Agrária;siconfi-cor_TotalDespesas;209985,89
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;653045,08
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;23.695 - Turismo;siconfi-cor_TotalDespesas;653045,08
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;25 - Energia;siconfi-cor_TotalDespesas;642508,02
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;25.752 - Energia Elétrica;siconfi-cor_TotalDespesas;642508,02
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;26 - Transporte;siconfi-cor_TotalDespesas;1253786,82
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;1253786,82
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;191316,87
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;188816,87
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Empenhadas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;2500
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;92944635,65
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;01 - Legislativa;siconfi-cor_TotalDespesas;2382982,54
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;2382982,54
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;04 - Administração;siconfi-cor_TotalDespesas;8579961,91
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;8579961,91
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;3567334,58
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;06.181 - Policiamento;siconfi-cor_TotalDespesas;3567334,58
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;08 - Assistência Social;siconfi-cor_TotalDespesas;2172346,67
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;1554589,08
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;617757,59
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10 - Saúde;siconfi-cor_TotalDespesas;30084343,45
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;13369976,31
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;8069321,33
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;216428,13
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;1127449,01
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;7301168,67
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;12 - Educação;siconfi-cor_TotalDespesas;28698809,25
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;26668935,78
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;280177,09
Prefeitura Municipal de Rio Preto da Eva - AM;1303569;AM;33347;Despesas Liquidadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;1749696,38
