Exercício: 2025;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;327361733,3
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;6119999,93
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;6119999,93
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;17447768,69
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;14353312,98
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;2957655,71
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;136800
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;297576,3
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;297576,3
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;7905773,8
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;161696,7
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;2644380,91
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;5099696,19
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;09 - Previdência Social;siconfi-cor_TotalDespesas;9077396,92
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;9077396,92
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;84973130,58
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;55079188,84
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;26928437,47
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;1881829,09
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;60662,5
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;928070,73
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.306 - Alimentação e Nutrição;siconfi-cor_TotalDespesas;21952,25
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;72989,7
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;11 - Trabalho;siconfi-cor_TotalDespesas;477130,76
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;11.331 - Proteção e Benefícios ao Trabalhador;siconfi-cor_TotalDespesas;477130,76
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;147001853,8
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;103098909,1
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;40204632,71
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;2606105,41
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;1092206,6
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;3151613,42
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;3151613,42
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;35294759,57
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;19397591,79
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;13229310,26
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;2667857,52
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;17 - Saneamento;siconfi-cor_TotalDespesas;2604112,74
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;17.122 - Administração Geral;siconfi-cor_TotalDespesas;2604112,74
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;2441010,65
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;58825,25
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;503306,47
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;18.122 - Administração Geral;siconfi-cor_TotalDespesas;1878878,93
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;3201510,64
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;20.605 - Abastecimento;siconfi-cor_TotalDespesas;2972729
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;228781,64
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;26 - Transporte;siconfi-cor_TotalDespesas;5620299,76
Prefeitura Municipal de Manicoré - AM;1302702;AM;59225;Despesas Empenhadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;5620299,76
