Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Empenhadas;4.4.90.52.00.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;51463,22
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Empenhadas;4.6.00.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Empenhadas;4.6.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Empenhadas;4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;292104,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;26402818,02
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.0.00.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;24329013,47
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.00.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;13829388,65
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;13829388,65
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.04.00.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;4983320,37
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;7893491,8
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.13.00.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;811888,07
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.1.90.13.02.00 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;811888,07
