Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;29463905,78
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;29084545,25
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;837744,92
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;777133,2
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;175490,67
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.1.2.01.00.00 - Imposto sobre a Propriedade Territorial Rural - ITR;siconfi-cor_RO1.1.1.2.01.00.00;175490,67
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;601642,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00;601642,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00;60611,72
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00;14473,34
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00;46138,38
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.1.2.2.90.00.00 - Taxa de Limpeza Pública;siconfi-cor_RO1.1.2.2.90.00.00;46138,38
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00;247389,19
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.3.0.00.00.00;247389,19
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00;59669,9
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00;59669,9
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00;59669,9
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00;27797219,96
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.0.00.00.00 - Transferências Intergovernamentais;siconfi-cor_RO1.7.2.0.00.00.00;27797219,96
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.00.00.00 - Transferências da União;siconfi-cor_RO1.7.2.1.00.00.00;9692652,83
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.01.00.00 - Participação na Receita da União;siconfi-cor_RO1.7.2.1.01.00.00;6876142,1
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;siconfi-cor_RO1.7.2.1.01.02.00;6876142,1
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.2.1.22.00.00;73629,76
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.22.11.00 - Cota-Parte da Compensação Financeira de Recursos Hídricos;siconfi-cor_RO1.7.2.1.22.11.00;73629,76
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;siconfi-cor_RO1.7.2.1.33.00.00;2730750,69
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.1.99.00.00 - Outras Transferências da União;siconfi-cor_RO1.7.2.1.99.00.00;12130,28
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.00.00.00 - Transferências dos Estados;siconfi-cor_RO1.7.2.2.00.00.00;8203615,26
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.01.00.00 - Participação na Receita dos Estados;siconfi-cor_RO1.7.2.2.01.00.00;7886913,54
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.01.01.00 - Cota-Parte do ICMS;siconfi-cor_RO1.7.2.2.01.01.00;7886913,54
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);siconfi-cor_RO1.7.2.2.22.00.00;84352,14
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.22.11.00 - Cota-Parte da Compensação Financeira de Recursos Hídricos;siconfi-cor_RO1.7.2.2.22.11.00;84352,14
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;siconfi-cor_RO1.7.2.2.33.00.00;232349,58
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.4.00.00.00 - Transferências Multigovernamentais;siconfi-cor_RO1.7.2.4.00.00.00;9900951,87
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;siconfi-cor_RO1.7.2.4.01.00.00;9900951,87
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.0.0.00.00.00 - Outras Receitas Correntes;siconfi-cor_RO1.9.0.0.00.00.00;142521,28
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.2.0.00.00.00 - Indenizações e Restituições;siconfi-cor_RO1.9.2.0.00.00.00;18688,35
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.2.2.00.00.00 - Restituições;siconfi-cor_RO1.9.2.2.00.00.00;18688,35
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.2.2.99.00.00 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.00.00;18688,35
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.9.0.00.00.00 - Receitas Diversas;siconfi-cor_RO1.9.9.0.00.00.00;123832,93
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;1.9.9.0.96.00.00 - Receita de Variação Cambial;siconfi-cor_RO1.9.9.0.96.00.00;123832,93
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;2.0.0.0.00.00.00 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.00.00;379360,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;2.4.0.0.00.00.00 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.00.00;379360,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;2.4.7.0.00.00.00 - Transferências de Convênios;siconfi-cor_RO2.4.7.0.00.00.00;379360,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades;siconfi-cor_RO2.4.7.1.00.00.00;379360,53
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Receitas Brutas Realizadas;2.4.7.1.01.00.00 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS;siconfi-cor_RO2.4.7.1.01.00.00;261240,53
