Exercício: 2023;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;85682154,48
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;68987248,83
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;32254966,24
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;32254966,24
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;13105524,56
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;18797571,46
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;351870,22
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;351870,22
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;36732282,59
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;36732282,59
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;228725
Prefeitura Municipal de Itamarati - AM;1301951;AM;7777;Despesas Empenhadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;23381303,85
